"id","score","timestamp"
"1618","8.2","2025-04-10 19:41:28"
"1619","8.2","2025-04-10 19:41:30"
"1620","8","2025-04-10 19:41:32"
"1621","8.3","2025-04-10 19:41:34"
"1622","8.2","2025-04-10 19:41:36"
"1623","8.2","2025-04-10 19:41:38"
"1624","8.2","2025-04-10 19:41:40"
"1625","8.2","2025-04-10 19:41:42"
"1626","8.3","2025-04-10 19:41:44"
"1627","8.2","2025-04-10 19:41:46"
"1628","8.2","2025-04-10 19:41:48"
"1629","8.2","2025-04-10 19:41:49"
"1630","8.3","2025-04-10 19:41:50"
"1631","8.3","2025-04-10 19:41:51"
"1632","8.2","2025-04-10 19:41:52"
"1633","8.2","2025-04-10 19:41:53"
"1634","8.3","2025-04-10 19:41:54"
"1635","8.2","2025-04-10 19:41:56"
"1636","8.2","2025-04-10 19:41:58"
"1637","8.2","2025-04-10 19:42:00"
"1638","8.2","2025-04-10 19:42:02"
"1639","8.2","2025-04-10 19:42:04"
"1640","8.2","2025-04-10 19:42:06"
"1641","8.2","2025-04-10 19:42:08"
"1642","8.3","2025-04-10 19:42:10"
"1643","8.2","2025-04-10 19:42:12"
"1644","8.2","2025-04-10 19:42:14"
"1645","8.2","2025-04-10 19:42:44"
"1646","8.3","2025-04-10 19:42:46"
"1647","8.3","2025-04-10 19:42:48"
"1648","8.3","2025-04-10 19:42:50"
"1649","8.3","2025-04-10 19:42:52"
"1650","8.2","2025-04-10 19:42:54"
"1651","8.2","2025-04-10 19:42:56"
"1652","8.2","2025-04-10 19:42:58"
"1653","8.2","2025-04-10 19:43:00"
"1654","8.3","2025-04-10 19:43:02"
"1655","8.3","2025-04-10 19:43:04"
"1656","8.3","2025-04-10 19:43:06"
"1657","8.2","2025-04-10 19:43:08"
"1658","8.3","2025-04-10 19:43:10"
"1659","8.3","2025-04-10 19:43:12"
"1660","8.3","2025-04-10 19:43:14"
"1661","8.1","2025-04-10 19:43:16"
"1662","8","2025-04-10 19:43:18"
"1663","8.2","2025-04-10 19:43:20"
"1664","8.3","2025-04-10 19:43:22"
"1665","8.3","2025-04-10 19:43:24"
"1666","8.1","2025-04-10 19:43:26"
"1667","8.3","2025-04-10 19:43:28"
"1668","8.3","2025-04-10 19:43:30"
"1669","8.3","2025-04-10 19:43:32"
"1670","8.3","2025-04-10 19:43:34"
"1671","8.3","2025-04-10 19:43:36"
"1672","8.3","2025-04-10 19:43:38"
"1673","8.3","2025-04-10 19:43:40"
"1674","8","2025-04-10 19:43:42"
"1675","8","2025-04-10 19:43:44"
"1676","8.3","2025-04-10 19:43:46"
"1677","8.3","2025-04-10 19:43:48"
"1678","8.3","2025-04-10 19:43:50"
"1679","8.3","2025-04-10 19:43:52"
"1680","8.2","2025-04-10 19:43:55"
"1681","8.3","2025-04-10 19:43:57"
"1682","8.1","2025-04-10 19:43:59"
"1683","8.3","2025-04-10 19:44:01"
"1684","8.3","2025-04-10 19:44:03"
"1685","8.2","2025-04-10 19:44:05"
"1686","8","2025-04-10 19:44:07"
"1687","8.3","2025-04-10 19:44:09"
"1688","8.3","2025-04-10 19:44:11"
"1689","8.3","2025-04-10 19:44:13"
"1690","8.3","2025-04-10 19:44:15"
"1691","8.2","2025-04-10 19:44:17"
"1692","8.2","2025-04-10 19:44:19"
"1693","8.2","2025-04-10 19:44:21"
"1694","8.3","2025-04-10 19:44:23"
"1695","8.3","2025-04-10 19:44:25"
"1696","8","2025-04-10 19:44:27"
"1697","8.3","2025-04-10 19:44:29"
"1698","8.3","2025-04-10 19:44:31"
"1699","8.3","2025-04-10 19:44:33"
"1700","8.3","2025-04-10 19:44:35"
"1701","8.3","2025-04-10 19:44:37"
"1702","8.3","2025-04-10 19:44:39"
"1703","8.2","2025-04-10 19:44:41"
"1704","8.2","2025-04-10 19:44:43"
"1705","8.2","2025-04-10 19:44:45"
"1706","8.3","2025-04-10 19:44:47"
"1707","8.3","2025-04-10 19:44:49"
"1708","8.2","2025-04-10 19:44:51"
"1709","8.2","2025-04-10 19:44:53"
"1710","8.3","2025-04-10 19:44:55"
"1711","8","2025-04-10 19:44:57"
"1712","8","2025-04-10 19:44:59"
"1713","8.2","2025-04-10 19:45:01"
"1714","8.2","2025-04-10 19:45:03"
"1715","8.3","2025-04-10 19:45:05"
"1716","8.2","2025-04-10 19:45:07"
"1717","8.3","2025-04-10 19:45:09"
"1718","8","2025-04-10 19:45:11"
"1719","8.3","2025-04-10 19:45:13"
"1720","8.2","2025-04-10 19:45:15"
"1721","8.3","2025-04-10 19:45:17"
"1722","8.3","2025-04-10 19:45:19"
"1723","8.2","2025-04-10 19:45:21"
"1724","8.2","2025-04-10 19:45:23"
"1725","8.2","2025-04-10 19:45:25"
"1726","8.2","2025-04-10 19:45:27"
"1727","8.3","2025-04-10 19:45:29"
"1728","8.2","2025-04-10 19:45:31"
"1729","8.3","2025-04-10 19:45:33"
"1730","8.3","2025-04-10 19:45:35"
"1731","8.2","2025-04-10 19:45:37"
"1732","8.3","2025-04-10 19:45:39"
"1733","8.3","2025-04-10 19:45:41"
"1734","8.3","2025-04-10 19:45:43"
"1735","8","2025-04-10 19:45:45"
"1736","8.3","2025-04-10 19:45:47"
"1737","8.3","2025-04-10 19:45:49"
"1738","8.2","2025-04-10 19:45:51"
"1739","8.2","2025-04-10 19:45:53"
"1740","8.2","2025-04-10 19:45:55"
"1741","8.2","2025-04-10 19:45:57"
"1742","8.3","2025-04-10 19:45:59"
"1743","8","2025-04-10 19:46:01"
"1744","8.2","2025-04-10 19:46:03"
"1745","8.2","2025-04-10 19:46:05"
"1746","8.3","2025-04-10 19:46:07"
"1747","8.3","2025-04-10 19:46:09"
"1748","8.2","2025-04-10 19:46:11"
"1749","8.2","2025-04-10 19:46:13"
"1750","8.3","2025-04-10 19:46:15"
"1751","8.1","2025-04-10 19:46:17"
"1752","8.1","2025-04-10 19:46:19"
"1753","8.3","2025-04-10 19:46:21"
"1754","8","2025-04-10 19:46:23"
"1755","8.2","2025-04-10 19:46:25"
"1756","8.2","2025-04-10 19:46:27"
"1757","8.3","2025-04-10 19:46:29"
"1758","8.2","2025-04-10 19:46:31"
"1759","8.3","2025-04-10 19:46:33"
"1760","8.3","2025-04-10 19:46:35"
"1761","8.3","2025-04-10 19:46:37"
"1762","8.3","2025-04-10 19:46:39"
"1763","8.2","2025-04-10 19:46:41"
"1764","8.2","2025-04-10 19:46:43"
"1765","8.3","2025-04-10 19:46:45"
"1766","8.2","2025-04-10 19:46:47"
"1767","8.2","2025-04-10 19:46:49"
"1768","8.2","2025-04-10 19:46:51"
"1769","8.1","2025-04-10 19:46:53"
"1770","8.3","2025-04-10 19:46:55"
"1771","8.2","2025-04-10 19:46:57"
"1772","8.2","2025-04-10 19:46:59"
"1773","8.2","2025-04-10 19:47:01"
"1774","8.2","2025-04-10 19:47:03"
"1775","8.2","2025-04-10 19:47:05"
"1776","8.2","2025-04-10 19:47:08"
"1777","8.2","2025-04-10 19:47:10"
"1778","8.2","2025-04-10 19:47:12"
"1779","8.3","2025-04-10 19:47:14"
"1780","8.2","2025-04-10 19:47:16"
"1781","8.3","2025-04-10 19:47:18"
"1782","8.3","2025-04-10 19:47:20"
"1783","8.3","2025-04-10 19:47:22"
"1784","8.3","2025-04-10 19:47:24"
"1785","8.2","2025-04-10 19:47:26"
"1786","8.3","2025-04-10 19:47:28"
"1787","8.3","2025-04-10 19:47:30"
"1788","8.3","2025-04-10 19:47:32"
"1789","8.3","2025-04-10 19:47:34"
"1790","8.2","2025-04-10 19:47:36"
"1791","8.2","2025-04-10 19:47:38"
"1792","8.2","2025-04-10 19:47:40"
"1793","8.2","2025-04-10 19:47:42"
"1794","8.2","2025-04-10 19:47:44"
"1795","8.2","2025-04-10 19:47:46"
"1796","8.2","2025-04-10 19:47:48"
"1797","8.2","2025-04-10 19:47:50"
"1798","8.2","2025-04-10 19:47:52"
"1799","8.2","2025-04-10 19:47:54"
"1800","8.2","2025-04-10 19:47:56"
"1801","8.2","2025-04-10 19:47:58"
"1802","8.2","2025-04-10 19:48:00"
"1803","8.3","2025-04-10 19:48:02"
"1804","8.3","2025-04-10 19:48:04"
"1805","8.2","2025-04-10 19:48:06"
"1806","8.3","2025-04-10 19:48:08"
"1807","8.2","2025-04-10 19:48:10"
"1808","8.2","2025-04-10 19:48:12"
"1809","8.2","2025-04-10 19:48:14"
"1810","8.2","2025-04-10 19:48:16"
"1811","8.2","2025-04-10 19:48:18"
"1812","8.2","2025-04-10 19:48:20"
"1813","8.2","2025-04-10 19:48:22"
"1814","8.3","2025-04-10 19:48:24"
"1815","8.2","2025-04-10 19:48:26"
"1816","8.2","2025-04-10 19:48:28"
"1817","8","2025-04-10 19:48:30"
"1818","8.2","2025-04-10 19:48:32"
"1819","8.3","2025-04-10 19:48:34"
"1820","8.2","2025-04-10 19:48:36"
"1821","8.2","2025-04-10 19:48:38"
"1822","8","2025-04-10 19:48:40"
"1823","8.2","2025-04-10 19:48:42"
"1824","8.2","2025-04-10 19:48:44"
"1825","8.2","2025-04-10 19:48:46"
"1826","8.2","2025-04-10 19:48:48"
"1827","8.2","2025-04-10 19:48:50"
"1828","8.2","2025-04-10 19:48:52"
"1829","8.3","2025-04-10 19:48:54"
"1830","8.3","2025-04-10 19:48:56"
"1831","8.3","2025-04-10 19:48:58"
"1832","8.2","2025-04-10 19:49:00"
"1833","8.2","2025-04-10 19:49:02"
"1834","8.2","2025-04-10 19:49:04"
"1835","8.2","2025-04-10 19:49:06"
"1836","8.2","2025-04-10 19:49:08"
"1837","8.2","2025-04-10 19:49:10"
"1838","8.3","2025-04-10 19:49:12"
"1839","8.2","2025-04-10 19:49:14"
"1840","8.2","2025-04-10 19:49:16"
"1841","8.2","2025-04-10 19:49:18"
"1842","8.2","2025-04-10 19:49:20"
"1843","8.3","2025-04-10 19:49:22"
"1844","8","2025-04-10 19:49:24"
"1845","8.2","2025-04-10 19:49:26"
"1846","8.2","2025-04-10 19:49:28"
"1847","8","2025-04-10 19:49:30"
"1848","8.2","2025-04-10 19:49:32"
"1849","8.2","2025-04-10 19:49:34"
"1850","8.2","2025-04-10 19:49:36"
"1851","8.2","2025-04-10 19:49:38"
"1852","8.2","2025-04-10 19:49:40"
"1853","8.2","2025-04-10 19:49:42"
"1854","8.2","2025-04-10 19:49:44"
"1855","8.2","2025-04-10 19:49:46"
"1856","8.2","2025-04-10 19:49:48"
"1857","8.2","2025-04-10 19:49:50"
"1858","8.2","2025-04-10 19:49:52"
"1859","8.2","2025-04-10 19:49:54"
"1860","8.2","2025-04-10 19:49:56"
"1861","8.3","2025-04-10 19:49:58"
"1862","8.2","2025-04-10 19:50:00"
"1863","8.2","2025-04-10 19:50:02"
"1864","8","2025-04-10 19:50:04"
"1865","8.2","2025-04-10 19:50:06"
"1866","8.2","2025-04-10 19:50:08"
"1867","8.2","2025-04-10 19:50:10"
"1868","8.2","2025-04-10 19:50:12"
"1869","8.2","2025-04-10 19:50:14"
"1870","8.2","2025-04-10 19:50:16"
"1871","8.2","2025-04-10 19:50:18"
"1872","8.2","2025-04-10 19:50:20"
"1873","8.2","2025-04-10 19:50:22"
"1874","8.2","2025-04-10 19:50:24"
"1875","8.2","2025-04-10 19:50:27"
"1876","8","2025-04-10 19:50:29"
"1877","8.2","2025-04-10 19:50:31"
"1878","8.2","2025-04-10 19:50:33"
"1879","8.2","2025-04-10 19:50:35"
"1880","8.2","2025-04-10 19:50:37"
"1881","8.2","2025-04-10 19:50:39"
"1882","8.2","2025-04-10 19:50:41"
"1883","8.2","2025-04-10 19:50:43"
"1884","8.2","2025-04-10 19:50:45"
"1885","8.2","2025-04-10 19:50:47"
"1886","8.2","2025-04-10 19:50:49"
"1887","8.2","2025-04-10 19:50:51"
"1888","8.2","2025-04-10 19:50:53"
"1889","8.2","2025-04-10 19:50:55"
"1890","8.2","2025-04-10 19:50:57"
"1891","8.2","2025-04-10 19:50:59"
"1892","8.2","2025-04-10 19:51:01"
"1893","8.2","2025-04-10 19:51:03"
"1894","8.2","2025-04-10 19:51:05"
"1895","8.2","2025-04-10 19:51:07"
"1896","8.2","2025-04-10 19:51:09"
"1897","8","2025-04-10 19:51:11"
"1898","8.2","2025-04-10 19:51:13"
"1899","8.2","2025-04-10 19:51:15"
"1900","8.2","2025-04-10 19:51:17"
"1901","8.2","2025-04-10 19:51:19"
"1902","8.2","2025-04-10 19:51:21"
"1903","8.2","2025-04-10 19:51:23"
"1904","8.2","2025-04-10 19:51:25"
"1905","8.2","2025-04-10 19:51:27"
"1906","8.2","2025-04-10 19:51:29"
"1907","8.2","2025-04-10 19:51:31"
"1908","8.3","2025-04-10 19:51:33"
"1909","8.3","2025-04-10 19:51:35"
"1910","8.2","2025-04-10 19:51:37"
"1911","8.2","2025-04-10 19:51:39"
"1912","8.2","2025-04-10 19:51:41"
"1913","8.2","2025-04-10 19:51:43"
"1914","8.2","2025-04-10 19:51:45"
"1915","8.2","2025-04-10 19:51:47"
"1916","8.2","2025-04-10 19:51:49"
"1917","8.2","2025-04-10 19:51:51"
"1918","8.3","2025-04-10 19:51:53"
"1919","8.2","2025-04-10 19:51:55"
"1920","8.2","2025-04-10 19:51:57"
"1921","8.2","2025-04-10 19:51:59"
"1922","8.2","2025-04-10 19:52:01"
"1923","8.2","2025-04-10 19:52:03"
"1924","8.2","2025-04-10 19:52:05"
"1925","8.2","2025-04-10 19:52:07"
"1926","8.2","2025-04-10 19:52:09"
"1927","8.2","2025-04-10 19:52:11"
"1928","8.2","2025-04-10 19:52:13"
"1929","8.2","2025-04-10 19:52:15"
"1930","8.2","2025-04-10 19:52:17"
"1931","8.2","2025-04-10 19:52:19"
"1932","8.2","2025-04-10 19:52:21"
"1933","8.2","2025-04-10 19:52:23"
"1934","8.2","2025-04-10 19:52:25"
"1935","8.2","2025-04-10 19:52:27"
"1936","8.2","2025-04-10 19:52:29"
"1937","8.2","2025-04-10 19:52:31"
"1938","8.2","2025-04-10 19:52:33"
"1939","8.2","2025-04-10 19:52:35"
"1940","8.2","2025-04-10 19:52:37"
"1941","8.2","2025-04-10 19:52:39"
"1942","8.2","2025-04-10 19:52:41"
"1943","8.2","2025-04-10 19:52:43"
"1944","8.2","2025-04-10 19:52:45"
"1945","8.2","2025-04-10 19:52:47"
"1946","8.2","2025-04-10 19:52:49"
"1947","8.2","2025-04-10 19:52:51"
"1948","8.2","2025-04-10 19:52:53"
"1949","8.2","2025-04-10 19:52:55"
"1950","8","2025-04-10 19:52:57"
"1951","8.2","2025-04-10 19:52:59"
"1952","8.2","2025-04-10 19:53:01"
"1953","8.2","2025-04-10 19:53:03"
"1954","8.2","2025-04-10 19:53:05"
"1955","8.2","2025-04-10 19:53:07"
"1956","8.2","2025-04-10 19:53:09"
"1957","8.2","2025-04-10 19:53:11"
"1958","8.2","2025-04-10 19:53:13"
"1959","8.2","2025-04-10 19:53:15"
"1960","8.2","2025-04-10 19:53:17"
"1961","8.2","2025-04-10 19:53:19"
"1962","8.2","2025-04-10 19:53:21"
"1963","8.2","2025-04-10 19:53:23"
"1964","8.2","2025-04-10 19:53:25"
"1965","8.2","2025-04-10 19:53:27"
"1966","8.2","2025-04-10 19:53:29"
"1967","8.2","2025-04-10 19:53:31"
"1968","8.2","2025-04-10 19:53:33"
"1969","8.2","2025-04-10 19:53:35"
"1970","8.2","2025-04-10 19:53:37"
"1971","8.2","2025-04-10 19:53:39"
"1972","8.2","2025-04-10 19:53:41"
"1973","8.2","2025-04-10 19:53:43"
"1974","8.2","2025-04-10 19:53:45"
"1975","8.2","2025-04-10 19:53:47"
"1976","8.2","2025-04-10 19:53:49"
"1977","8.2","2025-04-10 19:53:51"
"1978","8.2","2025-04-10 19:53:53"
"1979","8.2","2025-04-10 19:53:56"
"1980","8.2","2025-04-10 19:53:57"
"1981","8.2","2025-04-10 19:54:00"
"1982","8.2","2025-04-10 19:54:02"
"1983","8.2","2025-04-10 19:54:04"
"1984","8.2","2025-04-10 19:54:06"
"1985","8.2","2025-04-10 19:54:08"
"1986","8.2","2025-04-10 19:54:10"
"1987","8.2","2025-04-10 19:54:12"
"1988","8.2","2025-04-10 19:54:14"
"1989","8.2","2025-04-10 19:54:16"
"1990","8.2","2025-04-10 19:54:18"
"1991","8.2","2025-04-10 19:54:20"
"1992","8","2025-04-10 19:54:22"
"1993","8.2","2025-04-10 19:54:24"
"1994","8.2","2025-04-10 19:54:26"
"1995","8.2","2025-04-10 19:54:28"
"1996","8.2","2025-04-10 19:54:30"
"1997","8.2","2025-04-10 19:54:32"
"1998","8.2","2025-04-10 19:54:34"
"1999","8.2","2025-04-10 19:54:36"
"2000","8.2","2025-04-10 19:54:38"
"2001","8.2","2025-04-10 19:54:40"
"2002","8.2","2025-04-10 19:54:42"
"2003","8.2","2025-04-10 19:54:44"
"2004","8.3","2025-04-10 19:54:46"
"2005","8.2","2025-04-10 19:54:48"
"2006","8.2","2025-04-10 19:54:50"
"2007","8","2025-04-10 19:54:52"
"2008","8.2","2025-04-10 19:54:54"
"2009","8.2","2025-04-10 19:54:56"
"2010","8.2","2025-04-10 19:54:58"
"2011","8.2","2025-04-10 19:55:00"
"2012","8.2","2025-04-10 19:55:02"
"2013","8.2","2025-04-10 19:55:04"
"2014","8.2","2025-04-10 19:55:06"
"2015","8.2","2025-04-10 19:55:08"
"2016","8","2025-04-10 19:55:10"
"2017","8","2025-04-10 19:55:12"
"2018","8.2","2025-04-10 19:55:14"
"2019","8.2","2025-04-10 19:55:16"
"2020","8.2","2025-04-10 19:55:18"
"2021","8.2","2025-04-10 19:55:20"
"2022","7.9","2025-04-10 19:55:22"
"2023","8.2","2025-04-10 19:55:24"
"2024","8.2","2025-04-10 19:55:26"
"2025","8.2","2025-04-10 19:55:28"
"2026","8.2","2025-04-10 19:55:30"
"2027","8.2","2025-04-10 19:55:32"
"2028","8.2","2025-04-10 19:55:34"
"2029","8.2","2025-04-10 19:55:36"
"2030","8.2","2025-04-10 19:55:38"
"2031","8.2","2025-04-10 19:55:40"
"2032","8.2","2025-04-10 19:55:42"
"2033","8.2","2025-04-10 19:55:44"
"2034","8.2","2025-04-10 19:55:46"
"2035","8.2","2025-04-10 19:55:48"
"2036","8.2","2025-04-10 19:55:50"
"2037","8.2","2025-04-10 19:55:52"
"2038","8","2025-04-10 19:55:54"
"2039","8.2","2025-04-10 19:55:56"
"2040","8.2","2025-04-10 19:55:58"
"2041","8.2","2025-04-10 19:56:00"
"2042","8.3","2025-04-10 19:56:02"
"2043","8.2","2025-04-10 19:56:04"
"2044","8.2","2025-04-10 19:56:06"
"2045","8.2","2025-04-10 19:56:08"
"2046","8.2","2025-04-10 19:56:10"
"2047","8.2","2025-04-10 19:56:12"
"2048","8.2","2025-04-10 19:56:14"
"2049","8.2","2025-04-10 19:56:16"
"2050","8.2","2025-04-10 19:56:18"
"2051","8.2","2025-04-10 19:56:20"
"2052","8.3","2025-04-10 19:56:22"
"2053","8.2","2025-04-10 19:56:24"
"2054","8.2","2025-04-10 19:56:26"
"2055","8.2","2025-04-10 19:56:28"
"2056","8.2","2025-04-10 19:56:30"
"2057","8.2","2025-04-10 19:56:33"
"2058","8.2","2025-04-10 19:56:35"
"2059","8.2","2025-04-10 19:56:37"
"2060","8.2","2025-04-10 19:56:39"
"2061","8.2","2025-04-10 19:56:41"
"2062","8.2","2025-04-10 19:56:43"
"2063","8.2","2025-04-10 19:56:45"
"2064","8.2","2025-04-10 19:56:47"
"2065","8.2","2025-04-10 19:56:49"
"2066","8.2","2025-04-10 19:56:51"
"2067","8.2","2025-04-10 19:56:53"
"2068","8.2","2025-04-10 19:56:55"
"2069","8.2","2025-04-10 19:56:57"
"2070","8.2","2025-04-10 19:56:59"
"2071","8.2","2025-04-10 19:57:01"
"2072","8.2","2025-04-10 19:57:03"
"2073","8.2","2025-04-10 19:57:05"
"2074","8.2","2025-04-10 19:57:07"
"2075","8.2","2025-04-10 19:57:09"
"2076","8.2","2025-04-10 19:57:11"
"2077","8.3","2025-04-10 19:57:13"
"2078","8.3","2025-04-10 19:57:15"
"2079","8.2","2025-04-10 19:57:17"
"2080","8","2025-04-10 19:57:19"
"2081","8","2025-04-10 19:57:21"
"2082","8.2","2025-04-10 19:57:23"
"2083","8.2","2025-04-10 19:57:25"
"2084","8.2","2025-04-10 19:57:27"
"2085","8.2","2025-04-10 19:57:29"
"2086","8.2","2025-04-10 19:57:31"
"2087","8.2","2025-04-10 19:57:33"
"2088","8.2","2025-04-10 19:57:35"
"2089","8.2","2025-04-10 19:57:37"
"2090","8.2","2025-04-10 19:57:39"
"2091","8.2","2025-04-10 19:57:41"
"2092","8.2","2025-04-10 19:57:43"
"2093","8.2","2025-04-10 19:58:01"
"2094","8.3","2025-04-10 19:58:03"
"2095","8.3","2025-04-10 19:58:05"
"2096","8.2","2025-04-10 19:58:07"
"2097","8.2","2025-04-10 19:58:09"
"2098","8.2","2025-04-10 19:58:12"
"2099","8.3","2025-04-10 19:58:14"
"2100","8.2","2025-04-10 19:58:16"
"2101","8.2","2025-04-10 19:58:18"
"2102","8.2","2025-04-10 19:58:20"
"2103","8.2","2025-04-10 19:58:22"
"2104","8.2","2025-04-10 19:58:24"
"2105","8.2","2025-04-10 19:58:26"
"2106","8.2","2025-04-10 19:58:28"
"2107","8.2","2025-04-10 19:58:30"
"2108","8.2","2025-04-10 19:58:32"
"2109","8.3","2025-04-10 19:58:34"
"2110","8.2","2025-04-10 19:58:36"
"2111","8.2","2025-04-10 19:58:38"
"2112","8.2","2025-04-10 19:58:40"
"2113","8","2025-04-10 19:58:42"
"2114","8","2025-04-10 19:58:44"
"2115","8.2","2025-04-10 19:58:46"
"2116","8.2","2025-04-10 19:58:48"
"2117","8.2","2025-04-10 19:58:50"
"2118","8","2025-04-10 19:58:52"
"2119","8","2025-04-10 19:58:54"
"2120","8.2","2025-04-10 19:58:56"
"2121","8.2","2025-04-10 19:58:58"
"2122","8.2","2025-04-10 19:59:00"
"2123","8.2","2025-04-10 19:59:02"
"2124","8.2","2025-04-10 19:59:04"
"2125","8.2","2025-04-10 19:59:06"
"2126","8.2","2025-04-10 19:59:08"
"2127","8.2","2025-04-10 19:59:10"
"2128","8.2","2025-04-10 19:59:12"
"2129","8.2","2025-04-10 19:59:14"
"2130","8.2","2025-04-10 19:59:16"
"2131","8.2","2025-04-10 19:59:18"
"2132","8.3","2025-04-10 19:59:20"
"2133","8.2","2025-04-10 19:59:22"
"2134","8.2","2025-04-10 19:59:24"
"2135","8.2","2025-04-10 19:59:26"
"2136","8.2","2025-04-10 19:59:28"
"2137","8.2","2025-04-10 19:59:30"
"2138","8","2025-04-10 19:59:32"
"2139","8.2","2025-04-10 19:59:34"
"2140","8.2","2025-04-10 19:59:36"
"2141","8.2","2025-04-10 19:59:38"
"2142","8.2","2025-04-10 19:59:40"
"2143","8.2","2025-04-10 19:59:42"
"2144","8.2","2025-04-10 19:59:44"
"2145","8.2","2025-04-10 19:59:46"
"2146","8.2","2025-04-10 19:59:48"
"2147","8.2","2025-04-10 19:59:50"
"2148","8.2","2025-04-10 19:59:52"
"2149","8.2","2025-04-10 19:59:54"
"2150","8.2","2025-04-10 19:59:56"
"2151","8.2","2025-04-10 19:59:58"
"2152","8.2","2025-04-10 20:00:01"
"2153","8.2","2025-04-10 20:00:02"
"2154","8.2","2025-04-10 20:00:04"
"2155","8.2","2025-04-10 20:00:06"
"2156","8.2","2025-04-10 20:00:08"
"2157","8.2","2025-04-10 20:00:10"
"2158","8.2","2025-04-10 20:00:12"
"2159","8.2","2025-04-10 20:00:14"
"2160","8.2","2025-04-10 20:00:16"
"2161","8.2","2025-04-10 20:00:18"
"2162","8.3","2025-04-10 20:00:20"
"2163","8.2","2025-04-10 20:00:22"
"2164","8.2","2025-04-10 20:00:24"
"2165","8.2","2025-04-10 20:00:26"
"2166","8.2","2025-04-10 20:00:28"
"2167","8.2","2025-04-10 20:00:30"
"2168","8.2","2025-04-10 20:00:32"
"2169","8.2","2025-04-10 20:00:34"
"2170","8.2","2025-04-10 20:00:36"
"2171","8.2","2025-04-10 20:00:38"
"2172","8.2","2025-04-10 20:00:40"
"2173","8.2","2025-04-10 20:00:42"
"2174","8.2","2025-04-10 20:00:44"
"2175","8","2025-04-10 20:00:46"
"2176","8.2","2025-04-10 20:00:48"
"2177","8.2","2025-04-10 20:00:50"
"2178","8.2","2025-04-10 20:00:52"
"2179","8.2","2025-04-10 20:00:54"
"2180","8.2","2025-04-10 20:00:57"
"2181","8.2","2025-04-10 20:00:58"
"2182","8.2","2025-04-10 20:01:00"
"2183","8.2","2025-04-10 20:01:02"
"2184","8.2","2025-04-10 20:01:04"
"2185","8.2","2025-04-10 20:01:06"
"2186","8.2","2025-04-10 20:01:09"
"2187","8.2","2025-04-10 20:01:11"
"2188","8.1","2025-04-10 20:01:13"
"2189","8.2","2025-04-10 20:01:15"
"2190","8.2","2025-04-10 20:01:17"
"2191","8.2","2025-04-10 20:01:19"
"2192","8.2","2025-04-10 20:01:21"
"2193","8.2","2025-04-10 20:01:23"
"2194","8.2","2025-04-10 20:01:25"
"2195","8.2","2025-04-10 20:01:27"
"2196","8.2","2025-04-10 20:01:29"
"2197","8.2","2025-04-10 20:01:31"
"2198","8.2","2025-04-10 20:01:33"
"2199","8.2","2025-04-10 20:01:35"
"2200","8.2","2025-04-10 20:01:37"
"2201","8.2","2025-04-10 20:01:39"
"2202","8.2","2025-04-10 20:01:41"
"2203","8.2","2025-04-10 20:01:43"
"2204","8.2","2025-04-10 20:01:45"
"2205","8.2","2025-04-10 20:01:47"
"2206","8.2","2025-04-10 20:01:49"
"2207","8.2","2025-04-10 20:01:51"
"2208","8.2","2025-04-10 20:01:53"
"2209","8.2","2025-04-10 20:01:55"
"2210","8.2","2025-04-10 20:01:57"
"2211","8.2","2025-04-10 20:01:59"
"2212","8.2","2025-04-10 20:02:01"
"2213","8.2","2025-04-10 20:02:03"
"2214","8.2","2025-04-10 20:02:05"
"2215","8.2","2025-04-10 20:02:07"
"2216","8.2","2025-04-10 20:02:09"
"2217","8.2","2025-04-10 20:02:11"
"2218","8.2","2025-04-10 20:02:13"
"2219","8.2","2025-04-10 20:02:15"
"2220","8.2","2025-04-10 20:02:17"
"2221","8.2","2025-04-10 20:02:19"
"2222","8.2","2025-04-10 20:02:21"
"2223","8.2","2025-04-10 20:02:23"
"2224","8.2","2025-04-10 20:02:25"
"2225","8.2","2025-04-10 20:02:27"
"2226","8.2","2025-04-10 20:02:29"
"2227","8.2","2025-04-10 20:02:31"
"2228","8.2","2025-04-10 20:02:33"
"2229","8.2","2025-04-10 20:02:35"
"2230","8.2","2025-04-10 20:02:37"
"2231","8.2","2025-04-10 20:02:39"
"2232","8.2","2025-04-10 20:02:41"
"2233","8.2","2025-04-10 20:02:43"
"2234","8.2","2025-04-10 20:02:45"
"2235","8.2","2025-04-10 20:02:47"
"2236","8.2","2025-04-10 20:02:49"
"2237","8.2","2025-04-10 20:02:51"
"2238","8","2025-04-10 20:02:53"
"2239","8.2","2025-04-10 20:02:55"
"2240","8.2","2025-04-10 20:02:57"
"2241","8.2","2025-04-10 20:02:59"
"2242","8.2","2025-04-10 20:03:01"
"2243","8.2","2025-04-10 20:03:03"
"2244","8.2","2025-04-10 20:03:05"
"2245","8.1","2025-04-10 20:03:07"
"2246","8.2","2025-04-10 20:03:09"
"2247","8.3","2025-04-10 20:03:11"
"2248","8.2","2025-04-10 20:03:13"
"2249","8.2","2025-04-10 20:03:15"
"2250","8","2025-04-10 20:03:17"
"2251","8.3","2025-04-10 20:03:19"
"2252","8.3","2025-04-10 20:03:21"
"2253","8.3","2025-04-10 20:03:23"
"2254","8.2","2025-04-10 20:03:25"
"2255","7.9","2025-04-10 20:03:27"
"2256","7.9","2025-04-10 20:03:29"
